X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.196786389377374,38.707662507294408,47,14,9,D. Carlos I,Largo da Ajuda,,,,,"D. Carlos, filho do rei D. Luís e de D. Maria Pia de Saboia, nasceu em 1863 e subiu ao trono em 1889. O monumento, composto por estátua de bronze sobre um pedestal de pedra, obra do escultor Teixeira Lopes, localiza-se em frente ao Palácio Nacional da Ajuda. Erigido por iniciativa estatal, foi inaugurado em 28 de setembro de 1963.

",-,1,8b1f3c82-894b-482a-a9ef-d821c3bc3d14
-9.213404038154044,38.701397497907834,48,312,9,Marco do V Centenário do Nascimento de Pedro Álvares Cabral,"Praça de Itália, (Junto à Capela de São Jerónimo)",,,,,"Marco, em pedra, comemorativo do V Centenário do nascimento de Pedro Álvares Cabral, navegador português que descobriu o Brasil em 1500, mandado executar pelo Governo Brasileiro e inaugurado em 29 de Junho de 1968, na Praça de Itália, junto à Capela de São Jerónimo.

",-,0,e81a3803-0f5b-4464-a753-bf10932819d3
-9.150107338269889,38.750149979390969,49,325,9,Homenagem a Juan Pablo Duarte e Díez," Campo Grande, frente  ao 35",,,,,"Juan Pablo Duarte e Díez (1813-1876), pai fundador da República Dominicana (27 de Fevereiro de 1844), encontra-se homenageado através do seu busto de bronze assente sobre pedestal de pedra, executado em Janeiro de 2011 pela Fundação Luces y Sombras e inaugurado em Fevereiro de 2011, frente à Embaixada da República Dominicana ao Campo Grande, por ocasião do 167º Aniversário da Independência deste país.

",-,1,31b609a2-46b4-4295-8bda-dac3e3343865
-9.138496217963921,38.741203381910324,50,320,9,As Três Graças ,"Praça de Londres, (junto ao Parque Infantil)",,,,,"As Três Graças é uma peça em mármore da autoria do escultor Fernando Fernandes. Inaugurada em 1973 na Praça de Londres, no espaço ajardinado junto à Igreja de São João de Deus, foi removida para depósito camarário por altura da construção de um parque de estacionamento subterrâneo no local. Após a construção de uma nova sapata de assentamento executada em betão armado, remontagem da escultura e reposição das mãos, trabalhos concluídos em Dezembro de 2008, a peça regressou à Praça de Londres, desta vez junto ao Parque Infantil, no início de 2009.

",-,1,264e7f14-4cd5-4ee7-b982-8f51ed95a934
-9.144224615528957,38.751240961526399,51,324,9,Sem título,"Rua  Alberto de Oliveira, Jardim junto ao Palácio dos Coruchéus",,,,,"Escultura em alumínio executada por José Pedro Croft, em Setembro de 2010 e inaugurada em 25 do referido mês, no Jardim do Palácio dos Coruchéus.

",-,0,92b6e57f-08e3-4c63-b30b-4e358b0898f8
-9.131544624002387,38.716605550862958,52,321,9,Busto de Sophia de Mello Breyner Andresen,Miradouro Sophia de Mello Breyner Andresen,,,,,"Busto em bronze de Sophia de Mello Breyner Andresen, assente sobre plinto em moleanos amaciado, foi executado entre 16/12/2008 e 30/06/2009, pelo escultor António Duarte, e inaugurado em 02/07/2009 no Miradouro de Sophia de Mello Breyner Andresen, mais conhecido por Miradouro da Graça.

",-,1,598c791c-ea37-467d-ac1e-6359c23f2543
-9.145166541325167,38.705306551369425,53,319,9,Sem título (J. Botelho Sousa),"Cais do Gás (Cais da Ribeira Nova), Junto ao Terminal Fluvial do Cais do Sodré",,,,,"Escultura em bronze, representando duas mãos, assente sobre plinto quadrangular em pedra, da autoria de J. Botelho de Sousa, foi inaigurada, em 2004, junto ao Terminal Fluvial do Cais do Sodré.

",-,0,2627f481-8976-43f7-924b-c9620563ba68
-9.159941563994414,38.734932611482527,54,322,9,Monumento a Gabriela Mistral ,"Rua da Mesquita, (antigo Prolongamento da Av. Ressano Garcia) Corredor Verde; Travessa de Estêvão Pinto
",,,,,"Gabriela Mistral é o pseudónimo de Lucila de María del Perpetuo Socorro Godoy Alcavaga (1889-1957), poetisa, educadora, diplomata e feminista chilena, que foi agraciada com o Prémio Nobel da Literatura em 1945. Este monumento em sua homenagem, executado por Vicente Gajardo, em granito cinzento (andesite), entre 1998 e 2008, foi inaugurado em 02/12/2009 na Rua da Mesquita/Corredor Verde.

",-,1,0057f608-caff-4a9c-b1aa-a31f498ffadf
-9.093365863304575,38.760117092843572,55,344,9,Simultaneidade Ajustada ,"Rua  Pedro e Inês, 2.04.01",,,,,"Peça abstracta executada, em ferro pintado, pela escultora Adalgisa Duarte e inaugurada, em Julho de 2008, no interior de um quarteirão do Parque das Nações, em contexto aquático.

",-,0,8cc57091-1043-48e1-b024-984ef8bef3e1
-9.132878138905665,38.70883711910222,56,345,9,Homenagem a José Saramago," Campo das Cebolas, Frente à Casa dos Bicos",,,,,"O monumento em Homenagem a José Saramago, executado em Junho de 2011, pelo escultor David de Almeida, foi inaugurado em 18 de Junho de 2011, exactamente um ano após a morte do escritor, em frente à Casa dos Bicos, a qual foi cedida em 2010, pela Câmara Municipal de Lisboa, à Fundação José Saramago para futura instalação da sua sede. Vários elementos integram este monumento: uma oliveira natural, trazida da aldeia de Azinhaga do Ribatejo, terra natal do escritor, junto à qual foram depositadas as suas cinzas; à sombra da oliveira, um banco em pedra liós de Pêro Pinheiro; e a ladear a oliveira, duas placas lapidares executadas em pedra do mesmo tipo, legendadas com letras maiúsculas em latão, lendo-se do lado esquerdo JOSÉ SARAMAGO 1922-2010 e  do lado direito MAS NÃO SUBIU PARA AS ESTRELAS SE À TERRA PERTENCIA. Esta última frase traduz uma citação retirada do livro de Saramago Memorial do Convento.
",-,0,fe0edd92-5297-4f68-9b03-b7d4eada8ca1
-9.154727240825451,38.728298205273063,57,224,9,Vento Garroa,Parque Eduardo VII de Inglaterra,,,,,"Escultura em mármore de Estremoz, representando uma figura feminina que segura com a mão esquerda a proa de um saveiro, embarcação típica dos pescadores da Caparica, foi executada, em 1954, pelo mestre Soares Branco e inaugurada, no mesmo ano, no Parque Eduardo VII, junto à Estufa Fria.

",-,1,7c6c4164-b8cd-42ec-b7af-34d0f9a8bb08
-9.137863164403413,38.741092159812936,58,242,9,O Poeta e a Musa,Praça de Londres,,,,,"Da autoria de Euclides Vaz e Anjos Teixeira, esta peça, com 3,30m de altura, executada em pedra, pertencente ao antigo Teatro Monumental, já demolido, representa a inspiração criativa. Foi inaugurada, por iniciativa camarária, em 15 de Junho de 1998, no jardim junto da Igreja de São João de Deus, na Praça de Londres.

",-,1,0c961df4-b479-41da-846f-28f72aa77302
-9.143110202418406,38.713152622716663,59,288,9,Consórcio de D. Luís,Largo Trindade Coelho,,,,,"Erguido por iniciativa da colónia italiana residente em Lisboa para comemorar o casamento do rei D. Luís I de Portugal com a princesa D. Maria Pia de Sabóia, celebrado em 6 de Outubro de 1862, tal como se pode ler na legenda inscrita no monumento, este monólito executado em 1862, por autor desconhecido, terá sido inaugurado, possivelmente, entre 1862 e 1869, no Largo Trindade Coelho.

",-,1,f33ab38d-ba23-4063-a23c-da1c1e167d20
-9.139368623140292,38.713796299140114,60,17,9,D. Pedro IV,Praça D. Pedro IV,,,,,"Monumento com 27,5 m de altura, projectado pelo arq. Gabriel Davioud e esculpido por Elias Robert, ambos de nacionalidade francesa. Inaugurado ao centro da Praça do mesmo nome, também conhecida por Praça do Rossio, em 29 de abril de 1870, é composto por uma base de granito, pedestal de mármore e coluna coríntia canelada encimada pela estátua de bronze do rei, envergando um uniforme de general, ombros cobertos pelo manto real e cabeça coroada de louros. Destacam-se no monumento:as 4 figuras alegóricas, representando a Prudência, a Justiça, a Fortaleza e a Moderação, que exaltam as qualidades de D. Pedro IV, na base do pedestal; as 4 figuras representando a Fama, esculpidas em baixo-relevo na parte superior do fuste ; e também, em baixo-relevo, os 16 escudos das principais cidades do nosso país, no segundo envasamento. Integra a Lisboa Pombalina, que está classificada como Conjunto de Interesse Público.
",-,1,376b3867-350f-4c0f-a033-cd7bfc674c03
-9.150376550784136,38.754292172784865,61,295,9,Cruzeiro da Igreja Paroquial do Campo Grande - Igreja dos Santos Reis Magos,"Campo Grande, (Junto à Igreja Paroquial)",,,,,"Cruzeiro em cantaria, colocado junto à Igreja Paroquial do Campo Grande ou Igreja dos Santos Reis Magos. A sua base exibe uma inscrição onde podemos ler que esta cruz foi mandada fazer por Roberto (?), em 1646. Este cruzeiro data do tempo da igreja primitiva, fundada antes de 1620, a qual foi objecto de destruição pelo terramoto de 1755.

",-,0,ba212ce6-3cfd-4c54-a5a3-5ea97c1b20a8
-9.152640530777255,38.729614713775213,62,232,9,Escultura Feminina,Parque Eduardo VII de Inglaterra,,,,,"Escultura em pedra representando uma figura feminina sentada, com a face de perfil, estática no seu formalismo académico e idealizado, marcado por uma força e vigor quase masculinos.  Executada por Stella de Albuquerque, em 1954, foi inaugurada no Parque Eduardo VII, junto ao Pavilhão Carlos Lopes.

",-,1,eebf9b40-3c1a-4f9b-923a-32596b76323c
-9.138807964808535,38.708131682641913,63,248,9,Tímpano dos Paços do Concelho,Praça do Município,,,,,"O tímpano dos Paços do Concelho, na Praça do Município, surge decorado pelas armas da cidade de Lisboa ao centro, ladeadas pelas figuras alegóricas da Liberdade e do ""Amor Pátrio"", entre outras. Trata-se de um relevo, datado de 1880, executado em pedra por Anatole Calmels.

",-,1,ed870ea7-5b38-4163-8f22-434a74f9e652
-9.092263634044221,38.768379709842272,64,210,9,Lago das Tágides,Passeio das Tágides,,,,,"Obra do escultor João Cutileiro, executada e inaugurada em 1998, traduz um conjunto de esculturas em pedra mármore dentro de um lago. Encontramos aqui representadas uma falua, barco tradicional do Tejo, e figuras femininas que evocam as Tágides, figuras míticas Camonianas. Neste caso o escultor recorreu a uma técnica próxima da colagem, partindo de uma superfície ampla, que corresponde ao corpo, sobrepondo-lhe outros elementos pétreos como os cabelos e os seios.

",-,0,3fa2f448-ec7d-41d0-8e40-54bde255b2ee
-9.149005164705089,38.74960792475057,65,163,9,Luísa Todi,"Campo Grande, Jardim do Campo Grande",,,,,"Notável cantora lírica (n. 1753 em Setúbal - m. 1833 em Lisboa), homenageada no Jardim do Campo Grande através do seu busto em bronze sobre placa de pedra com gravação em azulino, executado por Joaquim Martins Correia. Erigido por iniciativa camarária, foi inaugurado em 9 de Janeiro de 1957.

",-,1,4c01e5ed-cfb9-40a9-a274-52f2934730b0
-9.139541201184475,38.722189752638968,66,94,9,Garcilaso de La Vega (El Inca)," Campo dos Mártires da Pátria, Jardim Braamcamp Freire",,,,,"Garcilaso de La Vega (1539-1616), escritor e historiador peruano, filho de um capitão de Pizarro, conquistador e navegador espanhol, e de uma princesa, neta do rei Inca, cresceu entre um misto de referências culturais das tradições inca e espanhola, tendo sido um dos primeiros impulsionadores do que viria a ser a comunidade hispano-americana. Conhecido como ""El Inca"", é autor de um importante conjunto de obras sobre os costumes e as tradições pré-colombianas. Se como historiador foi objecto de críticas por recorrer a fontes sem credibilidade, por desconhecer os assuntos sobre os quais escrevia e por apresentar uma visão muito subjectiva da civilização inca, como escritor todos lhe reconhecem o mérito e o apreciam. O seu busto de bronze assente sobre pedestal de pedra, modelado por M. Baca Rossi, em 1980, foi oferta da República do Peru à cidade de Lisboa, numa homenagem da nação peruana a Portugal. Colocado no Jardim Braancamp Freire foi inaugurado em 8 de Fevereiro de 1984.
",-,0,42c845bc-b19c-4945-b10f-82d7adf48413
-9.217940617475433,38.692651025248423,67,185,9,Aos Heróis do Ultramar,"Avenida de Brasília, (junto ao Forte do Bom Sucesso)",,,,,"Obra do escultor João Antero de Almeida e de um conjunto de arquitectos, Francisco José Ferreira Guedes de Carvalho, Helena Albuquerque e Sidónio Costa Cabral, este memorial ""Aos Combatentes do Ultramar"" viu lançada a sua primeira pedra em 12 de Maio de 1993, tendo sido inaugurado em 15 de Janeiro de 1994. ""Realizar um acto de justiça aos Combatentes que serviram a Pátria no Ultramar"", ""exercer uma acção cultural, patriótica e pedagógica na defesa de Portugal"", ""favorecer uma função nacional, de prestação de honras solenes à memória dos Combatentes, em datas históricas consagradas ou na ocasião de visitas de Estado ao nosso País"" são os objectivos patentes na sua memória descritiva e que presidiram à construção deste elemento. Bem integrado no Forte do Bom Sucesso, a sua concepção abstracta, de grande sobriedade e fortemente geométrica, baseada numa ideia de grande pureza formal e simbólica, é traduzida através de um pórtico monumental, cuja forma triangular de linhas simples, exibe uma verticalidade acentuada. Trata-se de uma escultura de pedra, incluindo metal e uma zona espelhada, inserida num lago, cuja água simboliza o afastamento ou a distância a que os combatentes se encontravam, exibindo no centro do monumento a ""Chama da Pátria"".
",-,1,52e64fea-d964-4406-b9b2-8e17f0ac8b44
-9.123989680173539,38.712665108464464,68,58,9,Cruzeiro na Rua Teixeira lopes,"Rua  Teixeira Lopes, (junto ao Museu Militar)",,,,,"Cruzeiro de pedra com base e coluna circulares, rematadas por um paralelepípedo, que exibe na face virada ao rio o escudo de Portugal, enquanto que na face voltada para o Museu Militar pode ler-se uma passagem do Canto VII de Os Lusíadas: E se mais/mundo houve-/ra lá chegara. Este elemento surge coroado por uma cruz de ferro.

",-,0,67e752c5-afa8-4ab2-851e-d9fef532fd2b
-9.11645600036575,38.765876911985501,69,4,9,Homenagem a Fernando Pessoa,Praça Cidade do Luso,,,,,"Fernando Pessoa (1888-1935), foi um dos maiores vultos da poesia portuguesa de todos os tempos. Abandonou o Curso Superior de Letras para fundar, em 1907, uma empresa tipográfica, sem qualquer sucesso. Tornou-se, então, correspondente estrangeiro e colaborador na revista A Águia. Em 1913, conheceu Mário de Sá Carneiro e Almada Negreiros, duas personalidades destacadas da cultura portuguesa e, em 1914, escreveu os primeiros poemas dos seus heterónimos Alberto Caeiro, Álvaro de Campos e Ricardo Reis. Colaborou nas revistas Orpheu, Portugal Futurista e Contemporânea. Dirigiu em conjunto com Ruy Vaz a revista Athena, entre 1924 e 1925, e colaborou na publicação da Presença, a partir de 1927. A sua obra A Mensagem, publicada em 1934, valeu-lhe nesse mesmo ano o prémio do Secretariado da Propaganda Nacional, na categoria de poesia. Em sua homenagem foi executada por José João Brito, entre 1987 e 1988, uma peça em chapa de ferro zincado pintado de preto, com 3,80 m de altura, concebida estilisticamente, através de volumes simplificados e esquematizados, recorrendo apenas à representação da cabeça e do famoso chapéu do poeta, tendo sido inaugurada na Praça da Cidade do Luso, em 4 de Junho de 1988, por ocasião do 1º centenário do nascimento do poeta.

",-,1,67698358-8e48-4542-a9ff-96400bfa1179
-9.154525779249962,38.728029804460697,70,226,9,Duas estátuas (duas figuras masculinas),Parque Eduardo VII de Inglaterra,,,,,"Peça localizada no Parque Eduardo VII, na zona do parque infantil, composta por duas estátuas decorativas representando duas crianças (figuras masculinas), ajoelhadas e abraçadas. Executada em pedra, por Martinho Félix de Brito, datada de 1963, é uma peça que foge ao academismo vigente na época, evidenciando um tratamento angular das figuras e uma ausência de elementos supérfluos. A identificação dos trajes e do género das figuras é feita com base nos breves apontamentos da indumentária (punhos, pregas). As mãos são os elementos de destaque, pois definem os percursos de leitura da peça, culminando nos conjuntos de cabeças que se tocam, numa encenação de afetos juvenis.

",-,1,c92d68ca-c8b5-4a0b-a8f2-d2a449898c0b
